Jour	NbJas	NumPhase	DegresDuJour	DegresDuJourCor	Lai	MaxLai	FTSW	Cstr	RootFront	Eto	ETM	ETR	RUE	ConversionEff	Ic	CulmsPerPlant	CulmsPop	CulmsPerHill	GrainYieldPop	DryMatStructLeafPop	DryMatStructSheathPop	DryMatStructRootPop	DryMatStructInternodePop	DryMatResInternodePop	DryMatStructPaniclePop	DryMatStructTotPop	DryMatVegeTotPop	DryMatPanicleTotPop	DryMatStemPop	DryMatAboveGroundPop	DryMatTotPop	SterilityCold	SterilityHeat	SterilityDrought	SterilityTot	HarvestIndex	PanicleNumPop	PanicleNumPlant	GrainYieldPanicle	SpikeNumPop	SpikeNumPanicle	FertSpikeNumPop	GrainFillingStatus	PhaseStemElongation	Sla	HaunIndex	ApexHeight	PlantHeight	PlantWidth	VitesseRacinaireDay	Kcl	KRolling	LIRkdfcl	LTRkdfcl	AssimPot	Assim	RespMaintTot	SupplyTot	AssimSurplus	AssimNotUsed	AssimNotUsedCum	IcMean	CstrMean	TillerDeathPop	PlantLeafNumTot	DeadLeafdrywtPop	LaiDead	ResCapacityInternodePop	InternodeResStatus	DayLength	Par	RgCalc	VDPCalc	TMoyCalc	HMoyCalc	KceReal	StockTotal	EauDispo	StockSurface	StockRac	RURac	Kcp	Kce	EvapPot	Evap	TrPot	Tr	Lr	Dr	ParIntercepte	SumDegresDay	VitesseRacinaire	CstrAssim	RayExtra	CumPAR	SumDegreDayCor	SumPP	SumDDPhasePrec	SeuilTemp	RespMaintDebt	TMinMoy	TMaxMoy	FtswMoy	ResInternodeMobiliDay	RootShootRatio	TrEffInst	TrEff	WueEt	WueTot	SlaMitch	FloodwaterDepth	IrrigAutoDay	IrrigTotDay	FractionPlantHeightSubmer	Density	RootMassPerVol	CumTr	CumEt	CumWUse	CumWReceived	CumIrrig	CumDr	CumLr	VolMacropores	StockMacropores	IcCum	CstrCum	SlaNew	LTRkdf	LIRkdf	RelPotLeafLength	ApexHeightGain	Haungain	Conversion	RootFrontOld	SimStartGermin	SimEmergence	SimStartPSP	SimPanIni	SimAnthesis50	SimStartMatu2	SimEndCycle	StressCold	CulmsPerPlantMax	CulmsPerHillMax	DurGermFlow	DurGermMat	LaiFin	CulmsPerHillFin	CulmsPerPlantFin	GrainYieldPopFin	DryMatAboveGroundPopFin	ReservePopFin	FractionRootsLogged	ResUtil	KcTot	DryMatAboveGroundTotPop	DemResInternodePop	LastLeafLengthPot	LastLeafLength	CumSupplyTot	DryMatResInternodePopOld	CumGrowthPop	GrowthPop	A_DemStructLeaf	A_GrowthStructLeaf	A_DemStructTot	A_GrowthStructTot	CoeffCO2Tr	CoeffCO2Assim	A_AssimSurplus	A_IncreaseResInternodePop	A_ResInternodeMobiliDay	CumCarbonUsedPop	DryMatTotPopFin	GrainFillingStatusFin	SterilityTotFin	CumIrrigFin	CumWUseFin	GrowthDryMatPop_V2_1	RUEgreen
06/03/2012	64	4	13,9573333333333	13,9573333333333	5,98878288795833	0	1,13333333333333	1	250	4,05148930987559	5,6015964303199	5,6015964303199	9,42156943321995	0	0,773083666776001	13,3456720500989	6672836,02504946	26,6913441001978	0	2657,8332037514	2786,06588136928	1000	602,679783659259	1222,90110435517	296,654853553239	7343,23372233318	8563,81544043015	296,654853553239	4611,64676938371	7566,13482668835	8860,47029398339	0	0	0	0	0	0	0	0	0	0	0	0	1	0,00224628619063901	9,13299112040671	268,176332836887	815,567482315083	341,62429390705	NA	NA	1	0,959865473391565	0,040134526608435	553,519398717557	553,519398717557	273,063175488943	282,465028937676	0	0	698,670697086514	0,796889064028899	0,96875	33380,4998040837	138,407065381018	294,335467295044	0,663213631076547	1959,71086856521	0,62402118800847	11,8011518795965	9,85	19,7	0,617102714581576	26,95	83	0,0434954890132032	42,5	69	17	42,5	37,5	1,33910631538152	0,0434954890132032	0,176221508764804	0,176221508764804	5,4253749215551	5,4253749215551	0	3	9,42156943321995	905,690511280618	5	1	35,2545984918409	NA	905,690511280618	0,503067341828441	713,982394366197	1163,9823943662	0	0	0	0	NA	0,132167880021469	0,00672073898556359	0,00438609430942468	0,00249581739648328	5,8750232924663	NA	61	8,5015964303199	8,5015964303199	0,0747945465246412	250000	0,4	202,012762811423	355,012762811423	349,826376639663	237,626376639663	153	0	0,00520636883204952	5	5	51,0009000978495	62	NA	NA	NA	1	NA	NA	5,7	NA	NA	NA	NA	NA	NA	NA	NA	1	15,5022326078021	31,0044652156042	0	0	0	0	0	0	0	0	1	150	1,38260180439472	7860,47029398339	70,8427062391141	469	410,222829895327	11127,5473303303	1168,70237434363	10459,0100303001	280,66368579258	108,485799221307	82,9978533320835	365,374462140227	228,473761490101	1	1	0	0	0	9559,14099106991	0	0	0	0	0	282,672491501642	0
07/03/2012	65	4	14	14	5,99797982262166	0	1,13333333333333	1	250	2,84376471607796	3,93561734224292	3,93561734224292	6,43109867172349	0	0,410567588699346	13,1034039728174	6551701,98640872	26,2068079456349	0	2670,1761545867	2826,961087968	1000	620,44458848497	1251,74322377674	307,521005738008	7425,10283677767	8686,2769882958	307,521005738008	4699,1489002297	7676,84606055441	8993,79799403381	0	0	0	0	0	0	0	0	0	0	0	0	1	0,00224271307390771	9,21299112040671	287,871572379516	835,413348214789	341,543328155095	NA	NA	1	0,960158371367565	0,0398416286324349	429,989890814779	429,989890814779	291,717532464585	145,811180411647	0	0	698,670697086514	0,790945656716136	0,969230769230769	121134,038640738	140,542372909034	316,951933479404	0,711964751271118	2033,24739901712	0,615637440078287	11,8144580912296	6,7	13,4	0,453923202753998	27,8	88	0,040134526608435	42,5	69	17	42,5	37,5	1,34381166274819	0,040134526608435	0,114133150665559	0,114133150665559	3,82148419157736	3,82148419157736	0	3	6,43109867172349	919,690511280618	5	1	35,3595735498502	NA	919,690511280618	0,503067341828441	713,982394366197	1163,9823943662	0	0	0	0	NA	0,130261827853792	0,00662969889604893	0,00436701565087485	0,0024848289112982	6,68610314914582	NA	61	6,93561734224291	6,93561734224291	0,0730177464010505	250000	0,4	205,948380153666	361,948380153665	356,761993981906	244,561993981906	156	0	0,00381556413953035	5	5	51,4114676865489	63	NA	NA	NA	1	NA	NA	5,7	NA	NA	NA	NA	NA	NA	NA	NA	1	15,5022326078021	31,0044652156042	0	0	0	0	0	0	0	0	1	150	1,38394618935663	7993,79799403381	73,6809764210036	469	293,432856787102	11265,8196886804	1222,90110435517	10597,7229968786	138,712966578535	108,567324956296	42,4982390811102	355,145375390123	117,409669218422	1	1	0	0	0	9692,46869112033	0	0	0	0	0	146,251788639988	0
08/03/2012	66	4	13,9972222222222	13,9972222222222	6,05153960379222	0	1,13333333333333	1	250	4,84784724094639	6,70972768554872	6,70972768554872	11,5699083749792	0	1,12093753794513	12,4855182928219	6242759,14641094	24,9710365856438	0	2698,3120017435	2929,80872821352	1000	643,405180051329	1369,4147278445	309,02030650568	7580,54621651402	9016,91338518458	309,02030650568	4942,62863610935	7949,96094435852	9325,93369169026	0	0	0	0	0	0	0	0	0	0	0	0	1	0,00223398046256892	9,29297524739084	302,22164739141	847,988464485969	340,267284646588	NA	NA	1	0,961361028553476	0,0386389714465237	636,676374680578	636,676374680578	290,039649189111	366,310330108912	39,521086543725	0	698,670697086514	0,794113146765892	0,96969696969697	308942,839997774	142,638501563606	375,972747331737	0,843198995873885	2068,44340587178	0,662050856193156	11,8278016479456	12,05	24,1	0,595270124491253	27,4	84	0,0398416286324349	42,5	69	17	42,5	37,5	1,34422171991459	0,0398416286324349	0,19314612944056	0,19314612944056	6,51658155610816	6,51658155610816	0	3	11,5699083749792	933,68773350284	5	1	35,4632538401297	NA	933,68773350284	0,503067341828441	713,982394366197	1163,9823943662	0	0	0	0	NA	0,125786781469615	0,00655943796922945	0,00438541177030568	0,00250927761159588	5,50286444841207	NA	61	9,70972768554871	9,70972768554871	0,0719349408095743	250000	0,4	212,658107839214	371,658107839214	366,471721667455	254,271721667455	159	0	0,00562120380071911	5	5	52,4114676865489	64	NA	NA	NA	1	NA	NA	5,7	NA	NA	NA	NA	NA	NA	NA	NA	1	15,5022326078021	31,0044652156042	0	0	0	0	0	0	0	0	1	150	1,38406334854703	8325,93369169026	78,1504175240387	469	469	11612,4564141719	1251,74322377674	10944,3597223701	346,636725491468	106,830265626578	106,830265626578	326,789243565187	248,638826041148	1	1	39,521086543725	39,521086543725	0	10024,6043887768	0	0	0	0	0	366,310330108912	0
09/03/2012	67	4	13,8759493670886	13,8759493670886	6,24476616884821	0	1,13333333333333	1	250	4,67390741958658	6,47123239728957	6,47123239728957	11,1037198797927	0	0,960777066902443	12,4855182928219	6242759,14641094	24,9710365856438	0	2795,35397622376	3023,33734745409	1000	696,592371524821	1436,47769914417	333,501624442636	7848,7853196453	9327,73414167857	333,501624442636	5156,40741812308	8285,26301878947	9661,23576612121	0	0	0	0	0	0	0	0	0	0	0	0	1	0,00222640953600089	9,37226638663135	324,423166378752	871,544743513682	340,94793592032	NA	NA	1	0,965214494181373	0,0347855058186274	620,423943335645	620,423943335645	285,156913011398	335,267030324247	0	0	698,670697086514	0,79660066796196	0,970149253731343	0	144,618483502498	375,972747331737	0,83991577199746	2143,92834495891	0,670021319752504	11,841179718671	11,55	23,1	0,639761388277762	26,55	82	0,0386389714465237	42,5	69	17	42,5	37,5	1,34590543997487	0,0386389714465237	0,180594975329101	0,180594975329101	6,29063742196047	6,29063742196047	0	3	11,1037198797927	947,563682869929	5	1	35,5655843556698	NA	947,563682869929	0,503067341828441	713,982394366197	1163,9823943662	0	0	0	0	NA	0,120696228681236	0,00650735321241582	0,00440891929656427	0,00253489688307021	5,58753237700761	NA	61	9,47123239728957	9,47123239728957	0,0699906693878676	250000	0,4	219,129340236504	381,129340236504	375,942954064744	263,742954064744	162	0	0,00532961936661359	5	5	53,3722447534513	65	NA	NA	NA	1	NA	NA	5,7	NA	NA	NA	NA	NA	NA	NA	NA	1	15,5022326078021	31,0044652156042	0	0	0	0	0	0	0	0	1	150	1,38454441142139	8661,23576612121	69,9028678027281	469	459,374349863872	11947,7234444962	1369,4147278445	11279,6617968011	335,302074430946	101,151383273751	97,0419744802609	348,954030933681	268,239103131277	1	1	0	0	0	10359,9064632077	0	0	0	0	0	335,302074430946	0
10/03/2012	68	4	13,7593333333333	13,7593333333333	6,33628783099559	0	1,13333333333333	1	250	3,34888511879764	4,64184210120235	4,64184210120235	7,62519450403284	0	0,572937679420316	12,4463408009269	6223170,40046344	24,8926816018538	0	2845,96689357382	3077,4537742938	1000	725,964166895953	1475,94295786625	351,644689474625	8001,0295242382	9505,41211428632	351,644689474625	5279,36089905601	8476,97248210445	9857,05680376094	0	0	0	0	0	0	0	0	0	0	0	0	1	0,00222210354364762	9,45089114853611	346,002035886284	894,235445677764	341,48151988691	NA	NA	1	0,966956049404124	0,0330439505958763	484,015764405799	484,015764405799	287,516344483153	197,869944697563	0	0	698,670697086514	0,793311506365759	0,970588235294118	19588,7459475068	146,58182530856	380,08432165649	0,846223358220439	2231,95783138734	0,661277259413469	11,8545895004311	7,9	15,8	0,476473968965215	25,85	86	0,0347855058186274	42,5	69	17	42,5	37,5	1,35130029185392	0,0347855058186274	0,11649266278585	0,11649266278585	4,5253494384165	4,5253494384165	0	3	7,62519450403284	961,323016203262	5	1	35,6665119410412	NA	961,323016203262	0,503067341828441	713,982394366197	1163,9823943662	0	22,1	0	0	NA	0,117966644590516	0,00644286646207958	0,00440497149846806	0,00253543916102264	6,34758581108732	NA	61	7,64184210120235	7,64184210120235	0,0682146970295575	250000	0,4	223,771182337706	388,771182337706	383,584796165947	271,384796165947	165	0	0,00437247879727939	5	5	53,9451824328716	66	NA	NA	NA	1	NA	NA	5,7	NA	NA	NA	NA	NA	NA	NA	NA	1	15,5022326078021	31,0044652156042	0	0	0	0	0	0	0	0	1	150	1,38608579767255	8857,05680376094	70,7450645814739	469	350,293635077965	12144,2228644188	1436,47769914417	11476,5293073931	196,867510592016	100,5554173452	56,0950164497352	345,360327667336	158,77277664485	1	1	0	0	0	10555,7275008475	0	0	0	0	0	198,238035366933	0
11/03/2012	69	4	13,9264705882353	13,9264705882353	6,3291300443321	0	1,13333333333333	1	250	3,36051509905258	4,66030326070969	4,66030326070969	7,73564839523299	0	0,630496363171931	12,0211117461133	6010555,87305666	24,0422234922266	0	2848,26063232981	3138,32681647464	1000	744,997996596977	1522,82574858925	354,466799360328	8086,05224476176	9680,07321161702	354,466799360328	5406,15056166087	8608,87799335101	10034,5400109773	0	0	0	0	0	0	0	0	0	0	0	0	1	0,00221730406178543	9,53047098046888	362,868138618288	910,216107418574	340,775802608576	NA	NA	1	0,966893139365228	0,0331068606347721	489,348389351634	489,348389351634	300,039885750744	204,501068924173	0	0	698,670697086514	0,790951866609327	0,971014492753623	212614,527406777	148,562780726791	425,662017626337	0,94586507776368	2282,05076471385	0,66730581638932	11,8680282164165	8	16	0,560325618665153	26,4	84	0,0330439505958763	42,5	69	17	42,5	37,5	1,35373846916577	0,0330439505958763	0,11104469490979	0,11104469490979	4,5492585657999	4,5492585657999	0	3	7,73564839523299	975,249486791497	5	1	35,7659853437888	NA	975,249486791497	0,503067341828441	713,982394366197	1163,9823943662	0	22,55	0	0	NA	0,116159155789214	0,00636947641714949	0,00439280074928818	0,00253121671096082	6,32588717001655	NA	61	7,6603032607097	7,6603032607097	0,0670170517779559	250000	0,4	228,431485598416	396,431485598416	391,245099426657	279,045099426657	168	0	0,00449526150176552	5	5	54,5756787960436	67	NA	NA	NA	1	NA	NA	5,7	NA	NA	NA	NA	NA	NA	NA	NA	1	15,5022326078021	31,0044652156042	0	0	0	0	0	0	0	0	1	150	1,38678241976165	9034,54001097735	75,6014873521091	469	369,329842267833	12333,5313680197	1475,94295786625	11666,026450378	189,497142984927	101,69471843638	63,064000049121	324,349323595397	157,806917585212	1	1	0	0	0	10733,2107080639	0	0	0	0	0	204,68970830821	0
12/03/2012	70	4	13,9313559322034	13,9313559322034	6,26798563071587	0	1,13333333333333	1	250	2,55149031152054	3,53829770246697	3,53829770246697	5,55963555135006	0	0,336335020595384	11,6657641854009	5832882,09270044	23,3315283708018	0	2826,84983929031	3168,47226598554	1000	755,397793344871	1546,90573378117	356,367209373538	8107,08710799426	9762,75424986373	356,367209373538	5470,77579311158	8653,99284177543	10119,1214592373	0	0	0	0	0	0	0	0	0	0	0	0	1	0,00221489684109345	9,6100787286529	380,567380469828	927,340745752201	340,268620401661	NA	NA	1	0,965829461844389	0,0341705381556112	392,897379408989	392,897379408989	298,192929445995	107,859983241496	0	0	698,670697086514	0,784457340237699	0,971428571428571	177673,78035622	150,476728000344	465,12861746184	1,03133157275078	2329,99488784297	0,663909496905911	11,8814931139864	5,75	11,5	0,375768404067239	26,05	89	0,0331068606347721	42,5	78,461702297533	17	42,5	37,5	1,35365039511132	0,0331068606347721	0,0844718341544818	0,0844718341544818	3,45382586831249	3,45382586831249	0	3	5,55963555135006	989,180842723701	5	1	35,8639552632254	NA	989,180842723701	0,503067341828441	713,982394366197	1163,9823943662	0	22,7333333333333	0	0	NA	0,11555359685216	0,0062853686619219	0,00436225844385602	0,00251113653642901	7,0669628571891	NA	70,461702297533	0	0	0,0759825367539295	250000	0,4	231,969783300883	402,969783300883	407,245099426657	279,045099426657	171	0	0,00312291317958642	5	5	54,9120138166389	68	NA	NA	NA	1	NA	NA	5,7	NA	NA	NA	NA	NA	NA	NA	NA	1	15,5022326078021	31,0044652156042	0	0	0	0	0	0	0	0	1	150	1,38675725574609	9119,12145923727	75,9225016124605	469	264,128761973695	12428,2358179827	1522,82574858925	11761,0860403578	95,0595899797943	98,4071625562265	31,2113400744962	320,692097571525	84,1351380663735	1	1	0	0	0	10817,7921563238	0	0	0	0	0	108,215123258295	0
13/03/2012	71	4	14	14	6,17312568805877	0	1,13333333333333	1	250	2,79933097266741	3,88080150340969	3,88080150340969	6,80909770600294	0	0,57140461148327	11,0463914535734	5523195,72678671	22,0927829071469	0	2787,09399622026	3220,69072081397	1000	764,754554378374	1590,92737332083	347,513405307859	8120,05267672046	9898,94830870924	347,513405307859	5576,37264851317	8710,98005004129	10246,4617140171	0	0	0	0	0	0	0	0	0	0	0	0	1	0,00221068838169722	9,6900787286529	393,558125634519	938,314285110628	338,868763662519	NA	NA	1	0,963690443130594	0,0363095568694061	449,88677454879	449,88677454879	303,744373991257	169,593416062189	0	0	698,670697086514	0,781456597579186	0,971830985915493	309686,365913727	152,343250270009	535,48166397581	1,18603664600348	2354,32203559825	0,675747560981633	11,8949814626129	7,05	14,1	0,209687852317544	26,5	94	0,0341705381556112	42,5	71,8809007941233	17	42,5	37,5	1,35216124658214	0,0341705381556112	0,0956546458117162	0,0956546458117162	3,78514685759798	3,78514685759798	0	3	6,80909770600294	1003,1808427237	5	1	35,96037439654	NA	1003,1808427237	0,503067341828441	713,982394366197	1163,9823943662	0	23,05	0	0	NA	0,114797645529593	0,00621826697207148	0,00434447161643443	0,00250004808921033	6,60714229658016	NA	63,8809007941233	0	0	0,0680804947849555	250000	0,4	235,850584804293	409,850584804293	407,545099426657	279,045099426657	174	0	0,00448049765154454	5	5	55,4834184281222	69	NA	NA	NA	1	NA	NA	5,7	NA	NA	NA	NA	NA	NA	NA	NA	1	15,5022326078021	31,0044652156042	0	0	0	0	0	0	0	0	1	150	1,38633178473776	9246,4617140171	78,30891540618	469	351,641678909837	12574,3782185402	1546,90573378117	11907,3469700712	146,260929713379	96,1449289431068	54,0482189485832	296,80092294312	125,69030567838	1	1	0	0	0	10945,1324111036	0	0	0	0	0	169,711945218036	0
14/03/2012	72	4	13,9990740740741	13,9990740740741	6,11387333791084	0	1,13333333333333	1	250	2,75039690796936	3,81060939397976	3,81060939397976	6,11943431387927	0	0,434522943393151	10,6676368586333	5333818,42931663	21,3352737172665	0	2765,59708212562	3257,64615726925	1000	776,203422966355	1622,9347761241	347,165709197758	8146,61237155897	10002,6581887415	347,165709197758	5656,7843563597	8769,54714768308	10349,8238979392	0	0	0	0	0	0	0	0	0	0	0	0	1	0,00220768455709179	9,77007343764761	410,489459154838	954,427940368958	338,220014393452	NA	NA	1	0,962829832676369	0,037170167323631	418,964870245258	418,964870245258	303,933151244336	129,963414427705	0	0	698,670697086514	0,77663807460438	0,972222222222222	189377,297470087	154,110556009549	580,27675025616	1,28281106996031	2391,2671651154	0,678692368548364	11,9084905517733	6,35	12,7	0,387293687419243	26,6	89	0,0363095568694061	42,5	69	17	42,5	37,5	1,34916662038283	0,0363095568694061	0,0998656929433521	0,0998656929433521	3,71074370103641	3,71074370103641	0	3	6,11943431387927	1017,17991679777	5	1	36,0551974821369	NA	1017,17991679777	0,503067341828441	713,982394366197	1163,9823943662	0	23,22	0	0	NA	0,114030973681942	0,00614266534181598	0,00431852304356658	0,00248399036004639	6,84646404807415	NA	61	3,22970859985642	3,22970859985642	0,0639126301943957	250000	0,4	239,661194198272	416,661194198272	411,474808026513	282,274808026513	177	0	0,00350235491584629	5	5	55,9179413715154	70	NA	NA	NA	1	NA	NA	5,7	NA	NA	NA	NA	NA	NA	NA	NA	1	15,5022326078021	31,0044652156042	0	0	0	0	0	0	0	0	1	150	1,38547617725224	9349,82389793924	76,3394662277419	469	303,68511165212	12689,4099375411	1590,92737332083	12022,6245654303	115,277595359156	91,1803967798289	38,2298676124873	299,094481439421	98,2018879826628	1	1	0	0	0	11048,4945950258	0	0	0	0	0	130,209290785939	0
15/03/2012	73	4	14	14	6,10558252701676	0	1,13333333333333	1	250	3,78572564459183	5,24372948016822	5,24372948016822	9,14688341042551	0	0,889208830174577	10,1850525472916	5092526,2736458	20,3701050945832	0	2765,60458214181	3333,26974258987	1000	793,781640388789	1691,05404411995	344,144375910744	8236,80034103121	10222,6323231626	344,144375910744	5818,10542709861	8927,85438515116	10566,7766990734	0	0	0	0	0	0	0	0	0	0	0	0	1	0,00220162434185654	9,85007343764761	425,255170518567	967,732375540353	337,175656372046	NA	NA	1	0,962827596418768	0,0371724035812321	547,97841428416	547,97841428416	315,35569313221	252,171242373962	0	0	698,670697086514	0,778180139749177	0,972602739726027	241292,155670827	155,81737790693	638,922313922193	1,41053892562738	2420,30974814136	0,698693233549371	11,9220176887952	9,5	19	0,411208035055628	27,5	89	0,037170167323631	42,5	69	17	42,5	37,5	1,34796176574692	0,037170167323631	0,140716055650839	0,140716055650839	5,10301342451738	5,10301342451738	0	3	9,14688341042551	1031,17991679777	5	1	36,1483813401303	NA	1031,17991679777	0,503067341828441	713,982394366197	1163,9823943662	0	23,35	0	0	NA	0,112008995315067	0,00608707104799678	0,00431464445073693	0,00248685673199449	5,99087568624283	NA	61	8,24372948016822	8,24372948016822	0,0630339560210946	250000	0,4	244,904923678441	424,90492367844	419,718537506681	290,518537506681	180	0	0,00494161432463429	5	5	56,8071502016899	71	NA	NA	NA	1	NA	NA	5,7	NA	NA	NA	NA	NA	NA	NA	NA	1	15,5022326078021	31,0044652156042	0	0	0	0	0	0	0	0	1	150	1,38513193307055	9566,77669907335	76,8332388991299	469	441,604264156662	12922,0326586931	1622,9347761241	12255,2825060358	232,657940605475	88,2053086008555	78,2015849042388	283,590573796319	184,08719383164	1	1	0	0	0	11265,4473961599	0	0	0	0	0	252,206461827486	0
16/03/2012	74	4	13,9253086419753	13,9253086419753	6,21615618606972	0	1,13333333333333	1	250	4,02074145843531	5,56925379213393	5,56925379213393	9,62827596418768	0	0,875997276731885	10,1850525472916	5092526,2736458	20,3701050945832	0	2823,44088766201	3404,06919147807	1000	828,972988685378	1754,64478610014	362,161993328357	8418,64506115382	10461,5403391077	362,161993328357	5987,68696626359	9173,28984725396	10823,702332436	0	0	0	0	0	0	0	0	0	0	0	0	1	0,00219613238337573	9,92964662988747	446,265201641028	989,493231912986	337,51023241413	NA	NA	1	0,965012155207776	0,0349878447922244	567,575633235862	567,575633235862	310,726875479056	260,678814843432	0	0	698,670697086514	0,779501992951646	0,972972972972973	0	157,438292195568	650,41248518207	1,43196395962425	2476,23082978719	0,7085950005117	11,93556019666	10	20	0,364254100866535	26,95	90	0,0371724035812321	42,5	69	17	42,5	37,5	1,34795863498628	0,0371724035812321	0,149460624188749	0,149460624188749	5,41979316794518	5,41979316794518	0	3	9,62827596418768	1045,10522543975	5	1	36,2398849099219	NA	1045,10522543975	0,503067341828441	713,982394366197	1163,9823943662	0	23,2857142857143	0	0	NA	0,109012144677774	0,00604630261558313	0,00432128470956156	0,00249696588516412	5,89488331396977	NA	61	8,56925379213394	8,56925379213394	0,0616477182790516	250000	0,4	250,474177470575	433,474177470574	428,287791298815	299,087791298815	183	0	0,00480975577417216	5	5	57,6831474784218	72	NA	NA	NA	1	NA	NA	5,7	NA	NA	NA	NA	NA	NA	NA	NA	1	15,5022326078021	31,0044652156042	0	0	0	0	0	0	0	0	1	150	1,38513103856751	9823,70233243603	72,9255704021409	469	437,955385852056	13178,8814164499	1691,05404411995	12512,2081393985	256,925633362676	83,8955765374523	73,1565338667009	297,579480858611	197,164948469108	1	1	0	0	0	11522,3730295225	0	0	0	0	0	260,755690449302	0
17/03/2012	75	4	13,9013698630137	13,9013698630137	6,29354309374422	0	1,13333333333333	1	250	3,76464718250536	5,21781929897991	5,21781929897991	8,44385635806804	0	0,721898809866675	10,1850525472916	5092526,2736458	20,3701050945832	0	2865,73939776357	3461,98699102661	1000	857,26923233431	1806,08980184258	378,576289972619	8563,5719110971	10654,6271966138	378,576289972619	6125,34602520349	9369,66171293968	11033,2034865864	0	0	0	0	0	0	0	0	0	0	0	0	1	0,00219174306271701	10,0090830291047	467,082720133067	1010,97889293346	337,796766123618	NA	NA	1	0,966492967657622	0,0335070323423778	520,844953055157	520,844953055157	311,514532910922	213,706849632444	0	0	698,670697086514	0,778733950510513	0,973333333333333	0	159,056419995958	663,541773646694	1,45722557682807	2539,82530809807	0,71110788450055	11,9491154117699	8,75	17,5	0,633878490423847	26,45	82	0,0349878447922244	42,5	69	17	42,5	37,5	1,35101701729089	0,0349878447922244	0,131716891318982	0,131716891318982	5,08610240766092	5,08610240766092	0	3	8,44385635806804	1059,00659530276	5	1	36,3296692847961	NA	1059,00659530276	0,503067341828441	713,982394366197	1163,9823943662	0	23,225	0	0	NA	0,106727439115436	0,00599305972492484	0,00431503669492252	0,0024979405484548	6,16833033353883	NA	61	8,2178192989799	8,2178192989799	0,0603375603846703	250000	0,4	255,691996769554	441,691996769554	436,505610597795	307,305610597795	186	0	0,00420178031237729	5	5	58,4050462882885	73	NA	NA	NA	1	NA	NA	5,7	NA	NA	NA	NA	NA	NA	NA	NA	1	15,5022326078021	31,0044652156042	0	0	0	0	0	0	0	0	1	150	1,38600486208311	10033,2034865864	72,158604368705	469	396,004783993528	13388,2118365941	1754,64478610014	12721,7092935488	209,501154150341	83,8835321454296	59,8042280543877	296,034356493693	162,432567896118	1	1	0	0	0	11731,8741836729	0	0	0	0	0	213,877583638549	0
18/03/2012	76	4	13,975	13,975	6,3617143080914	0	1,13333333333333	1	250	3,96438769813598	5,4970088306627	5,4970088306627	9,85822827010774	0	0,910836253889353	10,1850525472916	5092526,2736458	20,3701050945832	0	2902,58215769373	3536,30038785224	1000	887,130654448008	1872,7257570368	395,112078492483	8721,12527848647	10892,1669383199	395,112078492483	6296,15679933705	9593,85103552326	11287,2790168123	0	0	0	0	0	0	0	0	0	0	0	0	1	0,00218626935496444	10,0889401719618	486,080811068988	1029,91031145068	337,63030972341	NA	NA	1	0,967749520277888	0,032250479722112	578,268027030123	578,268027030123	324,238572457453	263,991523786796	0	0	698,670697086514	0,780472138712866	0,973684210526316	0	160,683118388511	693,427981289069	1,51981596748417	2591,55373401655	0,722626636081488	11,9626806816847	10,2	20,4	0,327124000416382	27	91	0,0335070323423778	42,5	69	17	42,5	37,5	1,35309015472067	0,0335070323423778	0,132834866819167	0,132834866819167	5,36417396384353	5,36417396384353	0	3	9,85822827010774	1072,98159530276	5	1	36,4176977434717	NA	1072,98159530276	0,503067341828441	713,982394366197	1163,9823943662	0	23,225	30,6	1,13333333333333	NA	0,10423342996439	0,00595748427373314	0,00432149852206603	0,00250723115766977	5,86584131738515	NA	61	8,4970088306627	8,4970088306627	0,0592284583636008	250000	0,4	261,189005600217	450,189005600217	445,002619428458	315,802619428458	189	0	0,00492138259434154	5	5	59,3158825421778	74	NA	NA	NA	1	NA	NA	5,7	NA	NA	NA	NA	NA	NA	NA	NA	1	15,5022326078021	31,0044652156042	0	0	0	0	0	0	0	0	1	150	1,38659718706305	10287,2790168123	73,3735506255495	469	446,948401820667	13642,2412911668	1806,08980184258	12975,7848237748	254,075530225963	84,445306648509	76,6910367866692	289,834229434246	197,401644245864	1	1	0	0	0	11985,9497138988	0	0	0	0	0	264,037599440088	0
